TENDER_BIZPORTAL_ID,TENDER_COUNTRY,ESTIMATED_LANGUAGE,TENDER_DATE_OF_AWARD,TENDER_TITLE,TENDER_DESCRIPTION,AI_MATCH_TERMS,SEARCH_TEXT,AI_REVIEW_LABEL,PROCUREMENT_CONTENT
75695335,IT,Spanish/Latin,2020-06-09,Italy-Turin: Sludge disposal services,"Procedura aperta ai sensi dell'art. 60 del D.Lgs. n. 50/2016 e s.m.i., gestita integralmente con modalità telematica, per l'affidamento del servizio di carico, trasporto e recupero dei fanghi biologici centrifugati prodotti dal trattamento delle acque reflue urbane operato da SMAT negli impianti di depurazione di Castiglione Torinese e Collegno, suddiviso in 10 distinti lotti:Lotto 1: CIG 823282561C. Lotto 2: CIG 82328445CA. Lotto 3: CIG 823285922C.Lotto 4: CIG 8232874E89. Lotto 5: CIG 8232881453. Lotto 6: CIG 8232893E37.Lotto 7: CIG 8232912DE5. Lotto 8: CIG 8232921555. Lotto 9: CIG 82329350E4.Lotto 10: CIG 8232945922.Responsabile del procedimento: ing. Marco Acri.",core_ai_en: \bAI\b,"Italy-Turin: Sludge disposal services 
Procedura aperta ai sensi dell'art. 60 del D.Lgs. n. 50/2016 e s.m.i., gestita integralmente con modalità telematica, per l'affidamento del servizio di carico, trasporto e recupero dei fanghi biologici centrifugati prodotti dal trattamento delle acque reflue urbane operato da SMAT negli impianti di depurazione di Castiglione Torinese e Collegno, suddiviso in 10 distinti lotti:Lotto 1: CIG 823282561C. Lotto 2: CIG 82328445CA. Lotto 3: CIG 823285922C.Lotto 4: CIG 8232874E89. Lotto 5: CIG 8232881453. Lotto 6: CIG 8232893E37.Lotto 7: CIG 8232912DE5. Lotto 8: CIG 8232921555. Lotto 9: CIG 82329350E4.Lotto 10: CIG 8232945922.Responsabile del procedimento: ing. Marco Acri.",明显误报：非英语普通词 ai,其他/需人工查看描述
19934703,US,English/Latin,2017-05-17,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504253189!FAIRING ASSEMBLY,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504253189!FAIRING ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21874737,US,English/Latin,2019-04-19,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504111488!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504111488!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51063364,US,English/Latin,2018-04-25,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505259277!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505259277!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
9169285,US,English/Latin,2015-08-21,Other Aircraft Part and Auxiliary Equipment Manufacturing,"GEARBOX ASSEMBLY,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
GEARBOX ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
18365033,US,English/Latin,2017-05-30,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504442224!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504442224!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
14327614,US,English/Latin,2011-09-14,Other Aircraft Part and Auxiliary Equipment Manufacturing,"NOUN: PLATE, STRUCTURAL, AI QTY: 10 EACH NSN: 1560-01-591-8224 FOR OH-58D.",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
NOUN: PLATE, STRUCTURAL, AI QTY: 10 EACH NSN: 1560-01-591-8224 FOR OH-58D.",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
1466966,US,English/Latin,2010-07-02,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4514798977!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4514798977!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51327826,US,English/Latin,2018-04-30,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505449491!AIR CLEANER ASSY,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505449491!AIR CLEANER ASSY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
86074079,IT,Spanish/Latin,2022-03-04,Italy-Bari: Paper sterilisation pouches or wraps,"Gara Europea a procedura aperta telematica, ai sensi dell'art. 60 del D.Lgs 50/2016 e smi, per la fornitura di Dispositivi per la sterilizzazione Categoria Merceologica S, da aggiudicarsi ai sensi dell'art. 95 comma 2 e comma 4 D.Lgs 50/2016 e s.m.i., occorrente per le U.U.O.O. Policlinico di Bari e Ospedale Pediatrico Giovanni XXIII. Gara Ponte. Gara n. 8251209",core_ai_en: \bAI\b,"Italy-Bari: Paper sterilisation pouches or wraps 
Gara Europea a procedura aperta telematica, ai sensi dell'art. 60 del D.Lgs 50/2016 e smi, per la fornitura di Dispositivi per la sterilizzazione Categoria Merceologica S, da aggiudicarsi ai sensi dell'art. 95 comma 2 e comma 4 D.Lgs 50/2016 e s.m.i., occorrente per le U.U.O.O. Policlinico di Bari e Ospedale Pediatrico Giovanni XXIII. Gara Ponte. Gara n. 8251209",明显误报：非英语普通词 ai,其他/需人工查看描述
7487246,US,English/Latin,2013-10-31,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500445514!VALVE, REGULATING,  AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500445514!VALVE, REGULATING,  AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
4052615,US,English/Latin,2011-09-09,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4519002517!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4519002517!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
118114767,US,English/Latin,2023-11-27,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8510280794!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8510280794!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
118116048,US,English/Latin,2023-11-27,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8510288003!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8510288003!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
17606925,US,English/Latin,2013-11-04,Other Aircraft Part and Auxiliary Equipment Manufacturing,"CCA POWER SUPPLY,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
CCA POWER SUPPLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
21895019,US,English/Latin,2016-04-28,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8503176299!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8503176299!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
7585300,US,English/Latin,2013-11-07,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500454326!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500454326!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
19866418,US,English/Latin,2011-09-16,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4519082799!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4519082799!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
7285390,US,English/Latin,2013-11-08,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500417053!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500417053!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
15128034,US,English/Latin,2015-09-07,Aircraft Engine and Engine Parts Manufacturing,"8502482720!BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"Aircraft Engine and Engine Parts Manufacturing 
8502482720!BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51121324,US,English/Latin,2019-05-05,AIRCRAFT MANUFACTURING,"4545878798!FAIRING,FUSELAGE,AI",core_ai_en: \bAI\b,"AIRCRAFT MANUFACTURING 
4545878798!FAIRING,FUSELAGE,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
9216335,US,English/Latin,2015-09-04,Other Aircraft Part and Auxiliary Equipment Manufacturing,"TORQUEMETER V250,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
TORQUEMETER V250,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
14355861,US,English/Latin,2015-09-09,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4519161470!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4519161470!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
7798899,US,English/Latin,2013-11-18,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500477363!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500477363!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
8313559,US,English/Latin,2014-11-06,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501508768!WEBBING,LAP BELT,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501508768!WEBBING,LAP BELT,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
7585512,GB,English/Latin,2013-11-20,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500480459!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500480459!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
4764824,US,English/Latin,2012-09-20,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500068857!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500068857!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
92802707,IT,Spanish/Latin,2023-02-20,Italy-Bari: Level crossing construction works,"L'appalto prevede lo svolgimento delle attività di progettazione definitiva, esecutiva sulla base di progetto di fattibilità tecnica ed economica ai sensi dell'art. 48, comma 5, del d.l. n. 77/2021 e di esecuzione di tutti i lavori e le forniture necessarie per la realizzazione dell'intervento di soppressione di passaggi a livello sulle tratte Avigliano città - Avigliano Lucania, Pietragalla - Genzano e Venusio - Matera Villa Longo",core_ai_en: \bAI\b,"Italy-Bari: Level crossing construction works 
L'appalto prevede lo svolgimento delle attività di progettazione definitiva, esecutiva sulla base di progetto di fattibilità tecnica ed economica ai sensi dell'art. 48, comma 5, del d.l. n. 77/2021 e di esecuzione di tutti i lavori e le forniture necessarie per la realizzazione dell'intervento di soppressione di passaggi a livello sulle tratte Avigliano città - Avigliano Lucania, Pietragalla - Genzano e Venusio - Matera Villa Longo",明显误报：非英语普通词 ai,工程/建筑/能源服务
17261544,US,English/Latin,2015-09-11,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502484050!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502484050!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
20770008,US,English/Latin,2013-11-27,Aircraft Engine and Engine Parts Manufacturing,"8500494270!BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"Aircraft Engine and Engine Parts Manufacturing 
8500494270!BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
7478240,US,English/Latin,2014-11-19,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500770588!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500770588!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
20106027,GB,English/Latin,2014-11-18,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501560556!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501560556!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
118260081,US,English/Latin,2023-11-30,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8510297724!COVER,SEAT FRAME,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8510297724!COVER,SEAT FRAME,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
13188039,US,English/Latin,2017-06-23,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8504517973!BEARING,PITCH,DF,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8504517973!BEARING,PITCH,DF,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
16124934,US,English/Latin,2012-10-22,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4520244568!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4520244568!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
11997860,US,English/Latin,2013-07-24,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8500117548!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8500117548!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
92075894,US,English/Latin,2022-12-21,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"GUIDE WINCH ASSY,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
GUIDE WINCH ASSY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51035108,US,English/Latin,2018-03-14,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505297635!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505297635!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51336970,US,English/Latin,2019-03-14,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8506366825!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8506366825!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
19887382,US,English/Latin,2010-11-17,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4516176526!HARNESS ASSEMBLY,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4516176526!HARNESS ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
51327431,US,English/Latin,2018-03-15,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8505304512!GEARBOX ASSEMBLY,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8505304512!GEARBOX ASSEMBLY,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
80484091,US,English/Latin,2021-01-04,OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING,"8507894470!COVER,SEAT FRAME,AI",core_ai_en: \bAI\b,"OTHER AIRCRAFT PARTS AND AUXILIARY EQUIPMENT MANUFACTURING 
8507894470!COVER,SEAT FRAME,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
9065769,US,English/Latin,2015-07-10,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502277835!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502277835!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
12442730,US,English/Latin,2010-09-15,Hardware Manufacturing,"4515533426!BLADE,COMPRESSOR,AI",core_ai_en: \bAI\b,"Hardware Manufacturing 
4515533426!BLADE,COMPRESSOR,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
12589721,US,English/Latin,2015-07-14,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8502293463!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8502293463!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
80523277,US,English/Latin,2021-01-08,AIRCRAFT MANUFACTURING,"4552141770!PANEL,STRUCTURAL,AI",core_ai_en: \bAI\b,"AIRCRAFT MANUFACTURING 
4552141770!PANEL,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
92189499,IT,Spanish/Latin,2023-03-14,Italy-Trieste: Digital mapping services,"Procedura aperta, ai sensi dell'art. 60 del D. Lgs. 50/2016, per l'affidamento del servizio di formazione del database territoriale speditivo e del database topografico della Regione Autonoma Friuli Venezia Giulia.",core_ai_en: \bAI\b,"Italy-Trieste: Digital mapping services 
Procedura aperta, ai sensi dell'art. 60 del D. Lgs. 50/2016, per l'affidamento del servizio di formazione del database territoriale speditivo e del database topografico della Regione Autonoma Friuli Venezia Giulia.",明显误报：非英语普通词 ai,其他/需人工查看描述
7638526,US,English/Latin,2014-08-21,Other Aircraft Part and Auxiliary Equipment Manufacturing,"8501277452!WINDSHIELD PANEL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
8501277452!WINDSHIELD PANEL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
2004457,US,English/Latin,2010-09-17,Other Aircraft Part and Auxiliary Equipment Manufacturing,"4515573359!PLATE,STRUCTURAL,AI",core_ai_en: \bAI\b,"Other Aircraft Part and Auxiliary Equipment Manufacturing 
4515573359!PLATE,STRUCTURAL,AI",明显误报：航空/机械零部件代码 AI,航空/机械零部件或维修
