TENDER_BIZPORTAL_ID,TENDER_COUNTRY,ESTIMATED_LANGUAGE,TENDER_DATE_OF_AWARD,TENDER_TITLE,TENDER_DESCRIPTION,AI_MATCH_TERMS,SEARCH_TEXT,AI_REVIEW_LABEL,PROCUREMENT_CONTENT
199594461,KR,English/Latin,2025-07-02,Jeonbuk Special Self-Governing Province Office of Education Jeonbuk Artificial Intelligence High School : 2025-07-02 : Other Organization : Details_contract_delivery_request,Purchase of AI classroom equipment (LED) for Jeonbuk Artificial Intelligence High School,core_ai_en: \bAI\b; core_ai_en: artificial intelligence,"Jeonbuk Special Self-Governing Province Office of Education Jeonbuk Artificial Intelligence High School : 2025-07-02 : Other Organization : Details_contract_delivery_request 
Purchase of AI classroom equipment (LED) for Jeonbuk Artificial Intelligence High School",明确 AI 相关,其他/需人工查看描述
120503303,US,English/Latin,2025-04-08,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",STTR PHASE II BASE AWARD TITLE: AGILE MACHINE LEARNING IN DYNAMIC ENVIRONMENTS FOR COMPLEX EVENT PROCESSING - PHASE,core_ai_en: machine learning,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY) 
STTR PHASE II BASE AWARD TITLE: AGILE MACHINE LEARNING IN DYNAMIC ENVIRONMENTS FOR COMPLEX EVENT PROCESSING - PHASE",明确 AI 相关,AI 研究、研发或原型项目
200326979,GB,English/Latin,2025-03-26,BHNFT - Speech Recognition,BHNFT - Speech Recognition,core_ai_en: speech recognition,"BHNFT - Speech Recognition 
BHNFT - Speech Recognition",明确 AI 相关,医疗/实验室/语音识别相关
200359369,KR,English/Latin,2025-07-14,Yeongjin College Industry-Academic Cooperation Group : 2025-07-14 : Other Organization : Details_contract_delivery_request,"Purchase of sound equipment, etc. for the main building of Innovation Convergence University (Artificial Intelligence) Room 201",core_ai_en: artificial intelligence,"Yeongjin College Industry-Academic Cooperation Group : 2025-07-14 : Other Organization : Details_contract_delivery_request 
Purchase of sound equipment, etc. for the main building of Innovation Convergence University (Artificial Intelligence) Room 201",明确 AI 相关,工程/建筑/能源服务
124884100,US,English/Latin,2025-07-30,IMPROVING WILDFIRE MANAGEMENT WITH EXPLAINABLE MACHINE LEARNING FROM MULTISENSOR SATELLITE DATA AND STAKEHOLDER MAPPING AND ANALYSIS,IMPROVING WILDFIRE MANAGEMENT WITH EXPLAINABLE MACHINE LEARNING FROM MULTISENSOR SATELLITE DATA AND STAKEHOLDER MAPPING AND ANALYSIS,core_ai_en: machine learning,"IMPROVING WILDFIRE MANAGEMENT WITH EXPLAINABLE MACHINE LEARNING FROM MULTISENSOR SATELLITE DATA AND STAKEHOLDER MAPPING AND ANALYSIS 
IMPROVING WILDFIRE MANAGEMENT WITH EXPLAINABLE MACHINE LEARNING FROM MULTISENSOR SATELLITE DATA AND STAKEHOLDER MAPPING AND ANALYSIS",明确 AI 相关,其他/需人工查看描述
201195146,FR,English/Latin,2025-05-28,Development of a tool for analyzing patient verbatims from e-Satis,"The contract covers application maintenance and web development (frontend) of new features for an application for analyzing the results of a hospitalized patient satisfaction survey. The application uses natural language processing (NLP) to automatically analyze patient feedback. The HAS (French National Health Agency) has made this new tool available free of charge to healthcare institutions since September 2024. This tool allows the results of the e-Satis survey to be returned to institutions so that they can, among other things, analyze their patients' feedback from the national e-Satis system.",core_ai_en: natural language processing; core_ai_en: \bNLP\b,"Development of a tool for analyzing patient verbatims from e-Satis 
The contract covers application maintenance and web development (frontend) of new features for an application for analyzing the results of a hospitalized patient satisfaction survey. The application uses natural language processing (NLP) to automatically analyze patient feedback. The HAS (French National Health Agency) has made this new tool available free of charge to healthcare institutions since September 2024. This tool allows the results of the e-Satis survey to be returned to institutions so that they can, among other things, analyze their patients' feedback from the national e-Satis system.",明确 AI 相关,医疗/实验室/语音识别相关
201292614,US,English/Latin,2025-08-05,OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES,"GENOMICS AND COMPUTER VISION STORAGE AND COMPUTATIONAL SERVERS SYSTEM: STANDARD SUPPORT AND MAINTENANCE OF SERVERS PROVIDED LOCALLY BY CORNELL UNIV-CBSU, INCLUDING 3 YEARS OF HARDWARE COVERAGE, PLUS TECHNICAL SUPPORT FROM A CORNELL UNIV-CBSU ENGINEER",core_ai_en: computer vision,"OTHER SCIENTIFIC AND TECHNICAL CONSULTING SERVICES 
GENOMICS AND COMPUTER VISION STORAGE AND COMPUTATIONAL SERVERS SYSTEM: STANDARD SUPPORT AND MAINTENANCE OF SERVERS PROVIDED LOCALLY BY CORNELL UNIV-CBSU, INCLUDING 3 YEARS OF HARDWARE COVERAGE, PLUS TECHNICAL SUPPORT FROM A CORNELL UNIV-CBSU ENGINEER",明确 AI 相关,设施维护/清洁/安保/邮政服务
83945844,US,English/Latin,2025-05-12,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY)",RESEARCH AND DEVELOPMENT SERVICES FOR PREDICTIVE ANALYTICS POINT OF CARE SYSTEM TO PREDICT DISEASE SEVERITY DUE TO INFECTION,core_ai_en: predictive analytics,"RESEARCH AND DEVELOPMENT IN THE PHYSICAL, ENGINEERING, AND LIFE SCIENCES (EXCEPT NANOTECHNOLOGY AND BIOTECHNOLOGY) 
RESEARCH AND DEVELOPMENT SERVICES FOR PREDICTIVE ANALYTICS POINT OF CARE SYSTEM TO PREDICT DISEASE SEVERITY DUE TO INFECTION",明确 AI 相关,AI 研究、研发或原型项目
202303048,CN,Other/Unknown Latin,2025-08-08,General Factor Method-Artificial Intelligence-2024 Daxing District Smart Classroom Teaching Practice Research Projectjx,General Factor Method - Artificial Intelligence - 2024 Daxing District Smart Classroom Teaching Practice Research Project jx - Subject Teaching Tools Winning Bid Announcement,core_ai_en: artificial intelligence,"General Factor Method-Artificial Intelligence-2024 Daxing District Smart Classroom Teaching Practice Research Projectjx 
General Factor Method - Artificial Intelligence - 2024 Daxing District Smart Classroom Teaching Practice Research Project jx - Subject Teaching Tools Winning Bid Announcement",明确 AI 相关,AI 研究、研发或原型项目
202631185,GB,English/Latin,2025-07-08,P-0810 Automation of Council tax discounts and exemption reviews,"The provision of robotic process automation (RPA) to automate Council tax discount and exemption reviews, and also bulk tracing exercises for absconded debtors.  This is to reduce the manual work required by the back office teams. This contract was awarded by direct award via The RM1557.14  GCloud14 Framework Lot 2",core_ai_en: robotic process automation; core_ai_en: \bRPA\b,"P-0810 Automation of Council tax discounts and exemption reviews 
The provision of robotic process automation (RPA) to automate Council tax discount and exemption reviews, and also bulk tracing exercises for absconded debtors.  This is to reduce the manual work required by the back office teams. This contract was awarded by direct award via The RM1557.14  GCloud14 Framework Lot 2",明确 AI 相关,AI 软件、平台或信息系统
202688499,GB,English/Latin,2025-08-12,"Contract for the Machine Learning Engineer Level 6 (ST1398) Apprenticeship call off contract, to South, Central and West Commissioning Support Unit","NHS South, Central and West Commissioning Support Unit (SCW) has awarded a contract for the Machine Learning Engineer Level 6 (ST1398) Apprenticeship to Cambridge Spark Limited.                      This requirement has been procured via Direct Award via YPO Framework for the provision of Apprenticeships and Associated Training (reference 1086).",core_ai_en: machine learning,"Contract for the Machine Learning Engineer Level 6 (ST1398) Apprenticeship call off contract, to South, Central and West Commissioning Support Unit 
NHS South, Central and West Commissioning Support Unit (SCW) has awarded a contract for the Machine Learning Engineer Level 6 (ST1398) Apprenticeship to Cambridge Spark Limited.                      This requirement has been procured via Direct Award via YPO Framework for the provision of Apprenticeships and Associated Training (reference 1086).",明确 AI 相关,AI 咨询、培训或专业服务
203155510,KR,English/Latin,2025-08-26,"Seongnam-si, Gyeonggi-do : 2025-08-26 : Local Government : Details_contract_delivery_request",Seongnam City Artificial Intelligence (AI) Industry Status Analysis and Policy Research Service,core_ai_en: \bAI\b; core_ai_en: artificial intelligence,"Seongnam-si, Gyeonggi-do : 2025-08-26 : Local Government : Details_contract_delivery_request 
Seongnam City Artificial Intelligence (AI) Industry Status Analysis and Policy Research Service",明确 AI 相关,AI 研究、研发或原型项目
203928737,CN,English/Latin,2025-09-10,Beijing University of Science and Technology 2025 Artificial Intelligence Empowerment Professional Course Group Construction and Service,Announcement of Winning Bid for the 2025 Artificial Intelligence Empowered Professional Course Cluster Construction and Service Program at the University of Science and Technology Beijing,core_ai_en: artificial intelligence,"Beijing University of Science and Technology 2025 Artificial Intelligence Empowerment Professional Course Group Construction and Service 
Announcement of Winning Bid for the 2025 Artificial Intelligence Empowered Professional Course Cluster Construction and Service Program at the University of Science and Technology Beijing",明确 AI 相关,工程/建筑/能源服务
204555441,CN,English/Latin,2025-09-25,Hangzhou Sports Online Artificial Intelligence Service and Rights Construction Project,"Zhejiang Tianhong Tendering Agency Co., Ltd.'s announcement of the winning bid for the Hangzhou Sports Online Artificial Intelligence Service and Rights Construction Project of the Hangzhou Sports Bureau",core_ai_en: artificial intelligence,"Hangzhou Sports Online Artificial Intelligence Service and Rights Construction Project 
Zhejiang Tianhong Tendering Agency Co., Ltd.'s announcement of the winning bid for the Hangzhou Sports Online Artificial Intelligence Service and Rights Construction Project of the Hangzhou Sports Bureau",明确 AI 相关,工程/建筑/能源服务
204864347,CO,English/Latin,2025-09-17,PROVISION OF SERVICES AS AN INDEPENDENT CONTRACTOR WITHOUT EMPLOYMENT RELATIONSHIP; AT ITS OWN EXPENSE AND RISK FOR THE ACTIVITIES OF: MANAGEMENT OF IP PROTECTION MECHANISMS; IN THE DEVELOPMENT OF THE RESEARCH PROJECT DIVERSIFICATION OF PROTEIN SOURCES FOR FOOD USE THROUGH AEROPONIC OR HYDROPONIC GROWING TERRACES WITH AUTOMATED SYSTEMS; ARTIFICIAL INTELLIGENCE AND RENEWABLE ENERGY TO GENERATE SELF-SUSTAINABLE COMMUNITIES OF CALL 950 OF 2024 COLOMBIA INTELLIGENTE,,core_ai_en: artificial intelligence,"PROVISION OF SERVICES AS AN INDEPENDENT CONTRACTOR WITHOUT EMPLOYMENT RELATIONSHIP; AT ITS OWN EXPENSE AND RISK FOR THE ACTIVITIES OF: MANAGEMENT OF IP PROTECTION MECHANISMS; IN THE DEVELOPMENT OF THE RESEARCH PROJECT DIVERSIFICATION OF PROTEIN SOURCES FOR FOOD USE THROUGH AEROPONIC OR HYDROPONIC GROWING TERRACES WITH AUTOMATED SYSTEMS; ARTIFICIAL INTELLIGENCE AND RENEWABLE ENERGY TO GENERATE SELF-SUSTAINABLE COMMUNITIES OF CALL 950 OF 2024 COLOMBIA INTELLIGENTE 
",明确 AI 相关,食品/农产品供应
198538274,US,English/Latin,2025-07-10,COMPUTER SYSTEMS DESIGN SERVICES,"INFORMATION TECHNOLOGY, ARTIFICIAL INTELLIGENCE, AND MACHINE LEARNING PROGRAMMATIC SUPPORT SERVICES",core_ai_en: artificial intelligence; core_ai_en: machine learning,"COMPUTER SYSTEMS DESIGN SERVICES 
INFORMATION TECHNOLOGY, ARTIFICIAL INTELLIGENCE, AND MACHINE LEARNING PROGRAMMATIC SUPPORT SERVICES",明确 AI 相关,AI 软件、平台或信息系统
205109662,CN,English/Latin,2025-10-10,Chongqing Technology and Business University Artificial Intelligence College Measurement Instrument Equipment Procurement Project - Package 2 (Second Time),Chongqing Technology and Business University Artificial Intelligence College Measurement Instruments and Equipment Procurement Project - Package 2 (Second Round) (CQS25A03416) Winning Bid Announcement,core_ai_en: artificial intelligence,"Chongqing Technology and Business University Artificial Intelligence College Measurement Instrument Equipment Procurement Project - Package 2 (Second Time) 
Chongqing Technology and Business University Artificial Intelligence College Measurement Instruments and Equipment Procurement Project - Package 2 (Second Round) (CQS25A03416) Winning Bid Announcement",明确 AI 相关,其他/需人工查看描述
205112854,CN,English/Latin,2025-10-12,Hangzhou Digital Disabled Persons' Federation System Artificial Intelligence Large Model Project,"Zhejiang Qiushi Tendering Agency Co., Ltd. announced the winning bid for the Hangzhou Disabled Persons' Federation's Hangzhou Digital Disabled Persons' Federation System Artificial Intelligence Large Model Project.",core_ai_en: artificial intelligence,"Hangzhou Digital Disabled Persons' Federation System Artificial Intelligence Large Model Project 
Zhejiang Qiushi Tendering Agency Co., Ltd. announced the winning bid for the Hangzhou Disabled Persons' Federation's Hangzhou Digital Disabled Persons' Federation System Artificial Intelligence Large Model Project.",明确 AI 相关,AI 软件、平台或信息系统
205287337,CN,English/Latin,2025-10-13,"2024 Generative AI Detection and Monitoring Technology - Audio AIGC Counterfeit Detection Server, etc.",China Academy of Information and Communications Technology's 2024 Generative Artificial Intelligence Detection and Monitoring Technology - Audio AIGC Authentication Server and Other Winning Bid Announcement,core_ai_en: \bAI\b; core_ai_en: artificial intelligence; core_ai_en: generative ai,"2024 Generative AI Detection and Monitoring Technology - Audio AIGC Counterfeit Detection Server, etc. 
China Academy of Information and Communications Technology's 2024 Generative Artificial Intelligence Detection and Monitoring Technology - Audio AIGC Authentication Server and Other Winning Bid Announcement",明确 AI 相关,AI 相关硬件/算力/无人系统
